sku,unit,target_month,predicted_qty,level_qty,seasonal_factor,trend_per_month,months_from_level_anchor,trend_contribution_qty,deseasonalized_forecast,damping,status,warnings,actual_qty,residual_qty,split,model,trained_before
250600013_,шт,2026-02-01,55.333333333333336,55.333333333333336,1.0,0.0,2.0,0.0,55.333333333333336,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,33.0,-22.333333333333336,validation,decomposition,2026-02-01
250600015_,шт,2026-02-01,8.0,8.0,1.0,-0.0,2.5,-0.0,8.0,0.0,forecast,neutral_seasonality_insufficient_evidence,1.0,-7.0,validation,decomposition,2026-02-01
250600021_,шт,2026-02-01,14.967051594235949,15.14141411830117,0.9884843963250122,-0.0,2.0,-0.0,15.14141411830117,0.0,forecast,,5.0,-9.967051594235949,validation,decomposition,2026-02-01
250600030_,шт,2026-02-01,119.1290155446484,120.69630499592922,0.9870146028800659,0.0,2.0,0.0,120.69630499592922,0.0,forecast,unstable_trend_disabled,113.0,-6.1290155446483965,validation,decomposition,2026-02-01
250600041_,шт,2026-02-01,11.333333333333334,11.333333333333334,1.0,0.0,2.0,0.0,11.333333333333334,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,2.0,-9.333333333333334,validation,decomposition,2026-02-01
250600087_,шт,2026-02-01,495.20416449696086,789.9067110487904,0.6269147452101764,0.0,2.0,0.0,789.9067110487904,0.0,forecast,unstable_trend_disabled,1645.0,1149.7958355030391,validation,decomposition,2026-02-01
250600129_,шт,2026-02-01,12.333333333333334,12.333333333333334,1.0,0.0,2.0,0.0,12.333333333333334,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,6.0,-6.333333333333334,validation,decomposition,2026-02-01
250600130_,шт,2026-02-01,5.333333333333333,5.333333333333333,1.0,0.0,2.0,0.0,5.333333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,4.0,-1.333333333333333,validation,decomposition,2026-02-01
250600131_,шт,2026-02-01,3.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,15.0,12.0,validation,decomposition,2026-02-01
250600132_,шт,2026-02-01,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,1.0,0.0,validation,decomposition,2026-02-01
250600173_,шт,2026-02-01,20.666666666666668,20.666666666666668,1.0,0.0,2.0,0.0,20.666666666666668,0.0,forecast,neutral_seasonality_insufficient_evidence,1.0,-19.666666666666668,validation,decomposition,2026-02-01
250600174_,шт,2026-02-01,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,2.0,0.0,validation,decomposition,2026-02-01
250600175_,шт,2026-02-01,7.28705792774004,5.989365919481744,1.2166660086733496,-0.0,2.0,-0.0,5.989365919481744,0.0,forecast,,5.0,-2.2870579277400402,validation,decomposition,2026-02-01
250600177_,шт,2026-02-01,21.0,21.0,1.0,0.0,2.0,0.0,21.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,5.0,-16.0,validation,decomposition,2026-02-01
250600178_,шт,2026-02-01,3.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,2.0,-1.0,validation,decomposition,2026-02-01
250600179_,шт,2026-02-01,1.0,1.0,1.0,0.0,5.5,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,1.0,0.0,validation,decomposition,2026-02-01
250600275_,шт,2026-02-01,2.5,2.5,1.0,0.0,2.5,0.0,2.5,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,6.0,3.5,validation,decomposition,2026-02-01
250600276_,шт,2026-02-01,1.5,1.5,1.0,0.0,4.5,0.0,1.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,1.0,-0.5,validation,decomposition,2026-02-01
250600277_,шт,2026-02-01,1.6666666666666667,1.6666666666666667,1.0,0.0,2.0,0.0,1.6666666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence,2.0,0.33333333333333326,validation,decomposition,2026-02-01
250600278_,шт,2026-02-01,2.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;flat_or_unstable,2.0,0.0,validation,decomposition,2026-02-01
250600279_,шт,2026-02-01,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,1.0,0.0,validation,decomposition,2026-02-01
250600290_,шт,2026-02-01,4.666666666666667,4.666666666666667,1.0,0.0,2.0,0.0,4.666666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,6.0,1.333333333333333,validation,decomposition,2026-02-01
250600292_,шт,2026-02-01,2.5,2.5,1.0,0.0,2.5,0.0,2.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,1.0,-1.5,validation,decomposition,2026-02-01
250600293_,шт,2026-02-01,4.0,4.0,1.0,0.0,2.0,0.0,4.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,1.0,-3.0,validation,decomposition,2026-02-01
251400017_,шт,2026-02-01,3.3333333333333335,3.3333333333333335,1.0,0.0,2.0,0.0,3.3333333333333335,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,4.0,0.6666666666666665,validation,decomposition,2026-02-01
251400019_,шт,2026-02-01,7.333333333333333,7.333333333333333,1.0,0.0,2.0,0.0,7.333333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,12.0,4.666666666666667,validation,decomposition,2026-02-01
251400020_,шт,2026-02-01,40.0,40.0,1.0,0.0,1.5,0.0,40.0,0.0,forecast,neutral_seasonality_insufficient_evidence,9.0,-31.0,validation,decomposition,2026-02-01
251400022_,шт,2026-02-01,1.0,1.0,1.0,-0.0,2.5,-0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence,1.0,0.0,validation,decomposition,2026-02-01
251400023_,шт,2026-02-01,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,5.0,3.0,validation,decomposition,2026-02-01
251400024_,шт,2026-02-01,4.333333333333333,4.333333333333333,1.0,0.0,5.0,0.0,4.333333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,1.0,-3.333333333333333,validation,decomposition,2026-02-01
251400025_,шт,2026-02-01,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,2.0,0.0,validation,decomposition,2026-02-01
251400026_,шт,2026-02-01,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,1.0,0.0,validation,decomposition,2026-02-01
251400028_,шт,2026-02-01,3.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence,13.0,10.0,validation,decomposition,2026-02-01
251400029_,шт,2026-02-01,3.3333333333333335,3.3333333333333335,1.0,0.0,2.0,0.0,3.3333333333333335,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,3.0,-0.3333333333333335,validation,decomposition,2026-02-01
251400030_,шт,2026-02-01,15.0,15.0,1.0,0.0,2.0,0.0,15.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,14.0,-1.0,validation,decomposition,2026-02-01
251400032_,шт,2026-02-01,5.0,5.0,1.0,0.0,2.0,0.0,5.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,2.0,-3.0,validation,decomposition,2026-02-01
251400033_,шт,2026-02-01,4.5,4.5,1.0,0.0,2.5,0.0,4.5,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,15.0,10.5,validation,decomposition,2026-02-01
251400036_,шт,2026-02-01,2.5,2.5,1.0,-0.0,2.0,-0.0,2.5,0.0,forecast,neutral_seasonality_insufficient_evidence,3.0,0.5,validation,decomposition,2026-02-01
251400037_,шт,2026-02-01,4.666666666666667,4.666666666666667,1.0,0.0,2.0,0.0,4.666666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,3.0,-1.666666666666667,validation,decomposition,2026-02-01
251400038_,шт,2026-02-01,6.0,6.0,1.0,0.0,2.0,0.0,6.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,5.0,-1.0,validation,decomposition,2026-02-01
251400040_,шт,2026-02-01,3.6666666666666665,3.6666666666666665,1.0,0.0,2.0,0.0,3.6666666666666665,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,5.0,1.3333333333333335,validation,decomposition,2026-02-01
251400041_,шт,2026-02-01,6.0,6.0,1.0,0.0,2.0,0.0,6.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,3.0,-3.0,validation,decomposition,2026-02-01
251400042_,шт,2026-02-01,8.333333333333334,8.333333333333334,1.0,0.0,2.0,0.0,8.333333333333334,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,3.0,-5.333333333333334,validation,decomposition,2026-02-01
251400043_,шт,2026-02-01,8.333333333333334,8.333333333333334,1.0,0.0,2.0,0.0,8.333333333333334,0.0,forecast,neutral_seasonality_insufficient_evidence,8.0,-0.3333333333333339,validation,decomposition,2026-02-01
251400044_,шт,2026-02-01,5.5,5.5,1.0,0.0,1.5,0.0,5.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,6.0,0.5,validation,decomposition,2026-02-01
251400045_,шт,2026-02-01,12.666666666666666,12.666666666666666,1.0,0.0,2.0,0.0,12.666666666666666,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,14.0,1.333333333333334,validation,decomposition,2026-02-01
251400046_,шт,2026-02-01,5.0,5.0,1.0,0.0,2.0,0.0,5.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,24.0,19.0,validation,decomposition,2026-02-01
251400047_,шт,2026-02-01,13.0,13.0,1.0,-0.0,2.0,-0.0,13.0,0.0,forecast,neutral_seasonality_insufficient_evidence,1.0,-12.0,validation,decomposition,2026-02-01
251400049_,шт,2026-02-01,2.0,2.0,1.0,0.0,2.5,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,2.0,0.0,validation,decomposition,2026-02-01
251400051_,шт,2026-02-01,52.666666666666664,52.666666666666664,1.0,0.0,2.0,0.0,52.666666666666664,0.0,forecast,neutral_seasonality_insufficient_evidence,19.0,-33.666666666666664,validation,decomposition,2026-02-01
251400052_,шт,2026-02-01,4.666666666666667,4.666666666666667,1.0,0.0,2.0,0.0,4.666666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,4.0,-0.666666666666667,validation,decomposition,2026-02-01
251400055_,шт,2026-02-01,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,2.0,0.0,validation,decomposition,2026-02-01
251400056_,шт,2026-02-01,4.333333333333333,4.333333333333333,1.0,0.0,2.0,0.0,4.333333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,8.0,3.666666666666667,validation,decomposition,2026-02-01
251400060_,шт,2026-02-01,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,2.0,0.0,validation,decomposition,2026-02-01
251400061_,шт,2026-02-01,1.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,1.0,0.0,validation,decomposition,2026-02-01
251400062_,шт,2026-02-01,1.3333333333333333,1.3333333333333333,1.0,0.0,5.0,0.0,1.3333333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,1.0,-0.33333333333333326,validation,decomposition,2026-02-01
251400063_,шт,2026-02-01,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,1.0,0.0,validation,decomposition,2026-02-01
251400066_,шт,2026-02-01,1.5,1.5,1.0,0.0,2.5,0.0,1.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,2.0,0.5,validation,decomposition,2026-02-01
251400067_,шт,2026-02-01,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,1.0,0.0,validation,decomposition,2026-02-01
251400068_,шт,2026-02-01,1.0,1.0,1.0,0.0,4.5,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,2.0,1.0,validation,decomposition,2026-02-01
251400070_,шт,2026-02-01,2.5,2.5,1.0,0.0,2.5,0.0,2.5,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,3.0,0.5,validation,decomposition,2026-02-01
251400083_,шт,2026-02-01,2.0,2.0,1.0,0.0,1.5,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,1.0,-1.0,validation,decomposition,2026-02-01
251400092_,шт,2026-02-01,6.0,6.0,1.0,0.0,1.5,0.0,6.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,8.0,2.0,validation,decomposition,2026-02-01
251400093_,шт,2026-02-01,3.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,2.0,-1.0,validation,decomposition,2026-02-01
251400096_,шт,2026-02-01,2.0,2.0,1.0,0.0,2.5,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,16.0,14.0,validation,decomposition,2026-02-01
251400098_,шт,2026-02-01,2.0,2.0,1.0,0.0,2.5,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,1.0,-1.0,validation,decomposition,2026-02-01
251400105_,шт,2026-02-01,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,1.0,0.0,validation,decomposition,2026-02-01
251400106_,шт,2026-02-01,9.666666666666666,9.666666666666666,1.0,0.0,2.0,0.0,9.666666666666666,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,5.0,-4.666666666666666,validation,decomposition,2026-02-01
251400119_,шт,2026-02-01,1.5,1.5,1.0,0.0,2.5,0.0,1.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,5.0,3.5,validation,decomposition,2026-02-01
251400121_,шт,2026-02-01,1.0,1.0,1.0,0.0,1.5,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,1.0,0.0,validation,decomposition,2026-02-01
251400127_,шт,2026-02-01,4.0,4.0,1.0,0.0,1.5,0.0,4.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,2.0,-2.0,validation,decomposition,2026-02-01
251400143_,шт,2026-02-01,6.333333333333333,6.333333333333333,1.0,0.0,2.0,0.0,6.333333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,7.0,0.666666666666667,validation,decomposition,2026-02-01
251400144_,шт,2026-02-01,6.0,6.0,1.0,0.0,2.0,0.0,6.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,3.0,-3.0,validation,decomposition,2026-02-01
260100138_,шт,2026-02-01,579.9247937136577,494.3442852771853,1.1731192429755435,0.0,2.0,0.0,494.3442852771853,0.0,forecast,unstable_trend_disabled,872.0,292.07520628634234,validation,decomposition,2026-02-01
260100140_,шт,2026-02-01,436.08508623818824,517.4335508253862,0.8427847122448194,0.0,2.0,0.0,517.4335508253862,0.0,forecast,unstable_trend_disabled,158.0,-278.08508623818824,validation,decomposition,2026-02-01
260100153_,шт,2026-02-01,1391.7973662042143,1889.303728381552,0.7366721111573097,0.0,2.0,0.0,1889.303728381552,0.0,forecast,unstable_trend_disabled,1043.0,-348.7973662042143,validation,decomposition,2026-02-01
260100154_,шт,2026-02-01,402.3333333333333,402.3333333333333,1.0,0.0,2.0,0.0,402.3333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,85.0,-317.3333333333333,validation,decomposition,2026-02-01
260100155_,шт,2026-02-01,275.2728659410475,433.99713982478056,0.6342734563923267,0.0,2.5,0.0,433.99713982478056,0.0,forecast,unstable_trend_disabled,160.0,-115.27286594104748,validation,decomposition,2026-02-01
260100157_,шт,2026-02-01,578.3425767249884,664.4426015124899,0.8704176634798709,0.0,2.0,0.0,664.4426015124899,0.0,forecast,unstable_trend_disabled,374.0,-204.34257672498836,validation,decomposition,2026-02-01
260100158_,шт,2026-02-01,1814.9847932806997,1892.8059946550911,0.9588858015062595,0.0,2.0,0.0,1892.8059946550911,0.0,forecast,unstable_trend_disabled,1494.0,-320.9847932806997,validation,decomposition,2026-02-01
260100165_,шт,2026-02-01,2915.298204408181,2727.815615400054,1.0687299346589565,-0.0,2.0,-0.0,2727.815615400054,0.0,forecast,,2309.0,-606.2982044081809,validation,decomposition,2026-02-01
260100167_,шт,2026-02-01,2565.147888377949,2633.9170091771043,0.9738909310507697,0.0,2.0,0.0,2633.9170091771043,0.0,forecast,unstable_trend_disabled,1220.0,-1345.1478883779491,validation,decomposition,2026-02-01
260100168_,шт,2026-02-01,1854.318093063213,1847.3790277184635,1.0037561676519189,0.0,2.0,0.0,1847.3790277184635,0.0,forecast,unstable_trend_disabled,1976.0,121.68190693678707,validation,decomposition,2026-02-01
260100169_,шт,2026-02-01,1417.3982807052548,1284.8201991109554,1.1031880427207155,0.0,2.0,0.0,1284.8201991109554,0.0,forecast,unstable_trend_disabled,526.0,-891.3982807052548,validation,decomposition,2026-02-01
270300003_,шт,2026-02-01,55.666666666666664,55.666666666666664,1.0,0.0,2.0,0.0,55.666666666666664,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,39.0,-16.666666666666664,validation,decomposition,2026-02-01
270300025_,шт,2026-02-01,15.0,15.0,1.0,0.0,2.0,0.0,15.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,13.0,-2.0,validation,decomposition,2026-02-01
270300078_,м,2026-02-01,40.96671933605831,47.212605778477105,0.8677072290454657,0.0,2.0,0.0,47.212605778477105,0.0,forecast,unstable_trend_disabled,14.0,-26.96671933605831,validation,decomposition,2026-02-01
270300079_,м,2026-02-01,99.33333333333333,99.33333333333333,1.0,0.0,2.0,0.0,99.33333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,126.0,26.66666666666667,validation,decomposition,2026-02-01
270300099_,шт,2026-02-01,15.0,15.0,1.0,0.0,2.5,0.0,15.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,3.0,-12.0,validation,decomposition,2026-02-01
270300100_,шт,2026-02-01,16.0,16.0,1.0,0.0,2.0,0.0,16.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,9.0,-7.0,validation,decomposition,2026-02-01
270300101_,шт,2026-02-01,13.5,13.5,1.0,0.0,1.5,0.0,13.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,15.0,1.5,validation,decomposition,2026-02-01
270300105_,м,2026-02-01,168.50609933933848,150.61555206252748,1.1187828682484515,0.0,2.0,0.0,150.61555206252748,0.0,forecast,unstable_trend_disabled,70.0,-98.50609933933848,validation,decomposition,2026-02-01
270300132_,шт,2026-02-01,7.5,7.5,1.0,0.0,2.0,0.0,7.5,0.0,forecast,neutral_seasonality_insufficient_evidence;flat_or_unstable,6.0,-1.5,validation,decomposition,2026-02-01
270300150_,м,2026-02-01,55.333333333333336,55.333333333333336,1.0,0.0,2.0,0.0,55.333333333333336,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,48.0,-7.333333333333336,validation,decomposition,2026-02-01
270300151_,м,2026-02-01,68.0,68.0,1.0,0.0,2.5,0.0,68.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,64.0,-4.0,validation,decomposition,2026-02-01
270300153_,м,2026-02-01,14.181709748581882,12.043637404231257,1.177527126779777,0.0,2.0,0.0,12.043637404231257,0.0,forecast,unstable_trend_disabled,42.0,27.81829025141812,validation,decomposition,2026-02-01
270300200_,м,2026-02-01,45.333333333333336,45.333333333333336,1.0,0.0,2.0,0.0,45.333333333333336,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,72.0,26.666666666666664,validation,decomposition,2026-02-01
270300224_,шт,2026-02-01,11.333333333333334,11.333333333333334,1.0,0.0,2.0,0.0,11.333333333333334,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,19.0,7.666666666666666,validation,decomposition,2026-02-01
270300231_,шт,2026-02-01,2.5,2.5,1.0,0.0,2.5,0.0,2.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,3.0,0.5,validation,decomposition,2026-02-01
270300244_,шт,2026-02-01,4.0,4.0,1.0,0.0,2.0,0.0,4.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,2.0,-2.0,validation,decomposition,2026-02-01
270300261_,шт,2026-02-01,3.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,4.0,1.0,validation,decomposition,2026-02-01
270300263_,шт,2026-02-01,5.5,5.5,1.0,0.0,2.5,0.0,5.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,3.0,-2.5,validation,decomposition,2026-02-01
270300282_,шт,2026-02-01,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,2.0,0.0,validation,decomposition,2026-02-01
270300284_,шт,2026-02-01,6.0,6.0,1.0,0.0,5.0,0.0,6.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,1.0,-5.0,validation,decomposition,2026-02-01
270300286_,шт,2026-02-01,6.5,6.5,1.0,0.0,4.5,0.0,6.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,8.0,1.5,validation,decomposition,2026-02-01
270300287_,шт,2026-02-01,5.5,5.5,1.0,0.0,1.5,0.0,5.5,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,14.0,8.5,validation,decomposition,2026-02-01
270300288_,шт,2026-02-01,2.6666666666666665,2.6666666666666665,1.0,0.0,2.0,0.0,2.6666666666666665,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,4.0,1.3333333333333335,validation,decomposition,2026-02-01
270300295_,шт,2026-02-01,4.0,4.0,1.0,0.0,2.0,0.0,4.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,8.0,4.0,validation,decomposition,2026-02-01
270300300_,шт,2026-02-01,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,2.0,1.0,validation,decomposition,2026-02-01
270400047_,шт,2026-02-01,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,2.0,1.0,validation,decomposition,2026-02-01
280100001_,м,2026-02-01,23.333333333333332,23.333333333333332,1.0,0.0,2.0,0.0,23.333333333333332,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,20.0,-3.333333333333332,validation,decomposition,2026-02-01
280100002_,м,2026-02-01,91.51255265352216,95.37398658821134,0.9595127133422515,0.0,2.0,0.0,95.37398658821134,0.0,forecast,unstable_trend_disabled,318.0,226.48744734647784,validation,decomposition,2026-02-01
280100003_,м,2026-02-01,34.0,34.0,1.0,0.0,2.5,0.0,34.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,28.0,-6.0,validation,decomposition,2026-02-01
280100004_,м,2026-02-01,383.87807086373306,361.15468683246445,1.0629187017634074,0.0,2.0,0.0,361.15468683246445,0.0,forecast,unstable_trend_disabled,44.0,-339.87807086373306,validation,decomposition,2026-02-01
280100005_,м,2026-02-01,57.441189366404686,77.43875210043136,0.7417628488112571,-0.0,2.0,-0.0,77.43875210043136,0.0,forecast,,6.0,-51.441189366404686,validation,decomposition,2026-02-01
280100006_,м,2026-02-01,218.0,218.0,1.0,0.0,2.0,0.0,218.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,176.0,-42.0,validation,decomposition,2026-02-01
280100007_,м,2026-02-01,959.6032969392255,1022.617011895586,0.9383799465260662,0.0,2.0,0.0,1022.617011895586,0.0,forecast,unstable_trend_disabled,662.0,-297.6032969392255,validation,decomposition,2026-02-01
280100009_,м,2026-02-01,32.0,32.0,1.0,0.0,2.0,0.0,32.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,164.0,132.0,validation,decomposition,2026-02-01
280100010_,м,2026-02-01,217.85187644394438,253.25772320583187,0.8601983532280599,0.0,2.0,0.0,253.25772320583187,0.0,forecast,unstable_trend_disabled,1136.0,918.1481235560557,validation,decomposition,2026-02-01
280100011_,м,2026-02-01,48.10407648919232,67.18459826460811,0.7159985730618391,-0.0,2.0,-0.0,67.18459826460811,0.0,forecast,,98.0,49.89592351080768,validation,decomposition,2026-02-01
280100012_,м,2026-02-01,193.3826687379538,189.69485534087391,1.0194407665429461,0.0,2.0,0.0,189.69485534087391,0.0,forecast,unstable_trend_disabled,230.0,36.61733126204621,validation,decomposition,2026-02-01
280100016_,м,2026-02-01,421.0124009546747,437.1092269018473,0.963174362478541,0.0,2.0,0.0,437.1092269018473,0.0,forecast,unstable_trend_disabled,68.0,-353.0124009546747,validation,decomposition,2026-02-01
280100020_,м,2026-02-01,168.58109403838026,174.80096110063383,0.9644174321291474,0.0,2.0,0.0,174.80096110063383,0.0,forecast,unstable_trend_disabled,190.0,21.418905961619743,validation,decomposition,2026-02-01
280100103_,м,2026-02-01,1399.748631543188,1236.8575183298763,1.1316975567511307,0.0,2.0,0.0,1236.8575183298763,0.0,forecast,unstable_trend_disabled,880.0,-519.7486315431879,validation,decomposition,2026-02-01
280100116_,шт,2026-02-01,9.5,9.5,1.0,0.0,2.5,0.0,9.5,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,10.0,0.5,validation,decomposition,2026-02-01
280100117_,шт,2026-02-01,8.321864448849677,14.463848087352792,0.5753561845084868,0.0,2.0,0.0,14.463848087352792,0.0,forecast,unstable_trend_disabled,20.0,11.678135551150323,validation,decomposition,2026-02-01
280100118_,шт,2026-02-01,117.66666666666667,117.66666666666667,1.0,0.0,2.0,0.0,117.66666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,27.0,-90.66666666666667,validation,decomposition,2026-02-01
280100119_,шт,2026-02-01,1.0,1.0,1.0,0.0,5.5,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,1.0,0.0,validation,decomposition,2026-02-01
280100120_,шт,2026-02-01,14.666666666666666,14.666666666666666,1.0,0.0,2.0,0.0,14.666666666666666,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,4.0,-10.666666666666666,validation,decomposition,2026-02-01
