target_month,sku,unit,month_number,days_in_month,lag_1,lag_2,lag_3,lag_6,lag_12,mean_3,mean_6,std_6,observations_3,observations_6,missing_share_6,zero_share_6,history_observed_months,history_calendar_months,opening_stock_lag_1,target_qty,split
2026-06-01,300200324_,шт,6,30,807.0,1016.0,680.0,955.0,759.0,834.3333333333334,850.3333333333334,162.14150198720407,3.0,6.0,0.0,0.0,29,29,,1213.0,validation
2026-07-01,300200324_,шт,7,31,1213.0,807.0,1016.0,996.0,967.0,1012.0,893.3333333333334,219.51188274593818,3.0,6.0,0.0,0.0,30,30,,799.0,test
2026-08-01,300200324_,шт,8,31,799.0,1213.0,807.0,648.0,1306.0,939.6666666666666,860.5,215.78577339574508,3.0,6.0,0.0,0.0,31,31,,886.0,test
2024-04-01,300200325_,шт,4,30,18.0,57.0,3.0,,,26.0,26.0,27.874719729532707,3.0,3.0,0.0,0.0,3,3,,65.0,train
2024-05-01,300200325_,шт,5,31,65.0,18.0,57.0,,,46.666666666666664,35.75,29.970819141291418,3.0,4.0,0.0,0.0,4,4,,35.0,train
2024-06-01,300200325_,шт,6,30,35.0,65.0,18.0,,,39.333333333333336,35.6,25.957657829627077,3.0,5.0,0.0,0.0,5,5,,63.0,train
2024-07-01,300200325_,шт,7,31,63.0,35.0,65.0,3.0,,54.333333333333336,40.166666666666664,25.77143121106522,3.0,6.0,0.0,0.0,6,6,,37.0,train
2024-08-01,300200325_,шт,8,31,37.0,63.0,35.0,57.0,,45.0,45.833333333333336,18.744777050332353,3.0,6.0,0.0,0.0,7,7,,99.0,train
2024-09-01,300200325_,шт,9,30,99.0,37.0,63.0,18.0,,66.33333333333333,52.833333333333336,28.86116190777264,3.0,6.0,0.0,0.0,8,8,,93.0,train
2024-10-01,300200325_,шт,10,31,93.0,99.0,37.0,65.0,,76.33333333333333,65.33333333333333,26.934488424075667,3.0,6.0,0.0,0.0,9,9,,51.0,train
2024-11-01,300200325_,шт,11,30,51.0,93.0,99.0,35.0,,81.0,63.0,27.568097504180436,3.0,6.0,0.0,0.0,10,10,,32.0,train
2024-12-01,300200325_,шт,12,31,32.0,51.0,93.0,63.0,,58.666666666666664,62.5,28.197517621237502,3.0,6.0,0.0,0.0,11,11,,68.0,train
2025-01-01,300200325_,шт,1,31,68.0,32.0,51.0,37.0,3.0,50.333333333333336,63.333333333333336,28.28898489989816,3.0,6.0,0.0,0.0,12,12,,32.0,train
2025-02-01,300200325_,шт,2,28,32.0,68.0,32.0,99.0,57.0,44.0,62.5,29.276270254251983,3.0,6.0,0.0,0.0,13,13,,162.0,train
2025-03-01,300200325_,шт,3,31,162.0,32.0,68.0,93.0,18.0,87.33333333333333,73.0,49.38015795843508,3.0,6.0,0.0,0.0,14,14,,60.0,train
2025-04-01,300200325_,шт,4,30,60.0,162.0,32.0,51.0,65.0,84.66666666666667,67.5,48.537614280061185,3.0,6.0,0.0,0.0,15,15,,29.0,train
2025-05-01,300200325_,шт,5,31,29.0,60.0,162.0,32.0,35.0,83.66666666666667,63.833333333333336,50.81108802876263,3.0,6.0,0.0,0.0,16,16,,39.0,train
2025-06-01,300200325_,шт,6,30,39.0,29.0,60.0,68.0,63.0,42.666666666666664,65.0,50.00799936010237,3.0,6.0,0.0,0.0,17,17,,43.0,train
2025-07-01,300200325_,шт,7,31,43.0,39.0,29.0,32.0,37.0,37.0,60.833333333333336,50.744129381305434,3.0,6.0,0.0,0.0,18,18,,22.0,train
2025-08-01,300200325_,шт,8,31,22.0,43.0,39.0,162.0,99.0,34.666666666666664,59.166666666666664,52.028517821159056,3.0,6.0,0.0,0.0,19,19,,43.0,train
2025-09-01,300200325_,шт,9,30,43.0,22.0,43.0,60.0,93.0,36.0,39.333333333333336,13.125039682479631,3.0,6.0,0.0,0.0,20,20,,102.0,train
2025-10-01,300200325_,шт,10,31,102.0,43.0,22.0,29.0,51.0,55.666666666666664,46.333333333333336,28.521337042057922,3.0,6.0,0.0,0.0,21,21,,40.0,train
2025-11-01,300200325_,шт,11,30,40.0,102.0,43.0,39.0,32.0,61.666666666666664,48.166666666666664,27.520295541048707,3.0,6.0,0.0,0.0,22,22,,6.0,train
2025-12-01,300200325_,шт,12,31,6.0,40.0,102.0,43.0,68.0,49.333333333333336,42.666666666666664,32.55559347741437,3.0,6.0,0.0,0.0,23,23,,37.0,train
2026-01-01,300200325_,шт,1,31,37.0,6.0,40.0,22.0,32.0,27.666666666666668,41.666666666666664,32.63535914719899,3.0,6.0,0.0,0.0,24,24,,50.0,validation
2026-02-01,300200325_,шт,2,28,50.0,37.0,6.0,43.0,162.0,31.0,46.333333333333336,31.23246174522055,3.0,6.0,0.0,0.0,25,25,,23.0,validation
2026-03-01,300200325_,шт,3,31,23.0,50.0,37.0,102.0,60.0,36.666666666666664,43.0,32.69250678672405,3.0,6.0,0.0,0.0,26,26,,5.0,validation
2026-04-01,300200325_,шт,4,30,5.0,23.0,50.0,40.0,29.0,26.0,26.833333333333332,18.648503067717378,3.0,6.0,0.0,0.0,27,27,,26.0,validation
2026-05-01,300200325_,шт,5,31,26.0,5.0,23.0,6.0,39.0,18.0,24.5,17.512852423291807,3.0,6.0,0.0,0.0,28,28,,40.0,validation
2026-06-01,300200325_,шт,6,30,40.0,26.0,5.0,37.0,43.0,23.666666666666668,30.166666666666668,15.740605663908383,3.0,6.0,0.0,0.0,29,29,,33.0,validation
2026-07-01,300200325_,шт,7,31,33.0,40.0,26.0,50.0,22.0,33.0,29.5,15.475787540542095,3.0,6.0,0.0,0.0,30,30,,46.0,test
2026-08-01,300200325_,шт,8,31,46.0,33.0,40.0,23.0,43.0,39.666666666666664,28.833333333333332,14.469508169480557,3.0,6.0,0.0,0.0,31,31,,44.0,test
2024-04-01,300200326_,шт,4,30,119.0,1.0,102.0,,,74.0,74.0,63.788713735268246,3.0,3.0,0.0,0.0,3,3,,259.0,train
2024-05-01,300200326_,шт,5,31,259.0,119.0,1.0,,,126.33333333333333,120.25,106.15515374519819,3.0,4.0,0.0,0.0,4,4,,566.0,train
2024-06-01,300200326_,шт,6,30,566.0,259.0,119.0,,,314.6666666666667,209.4,219.52289174480188,3.0,5.0,0.0,0.0,5,5,,368.0,train
2024-07-01,300200326_,шт,7,31,368.0,566.0,259.0,102.0,,397.6666666666667,235.83333333333334,206.74759168286982,3.0,6.0,0.0,0.0,6,6,,369.0,train
2024-08-01,300200326_,шт,8,31,369.0,368.0,566.0,1.0,,434.3333333333333,280.3333333333333,200.82994464637656,3.0,6.0,0.0,0.0,7,7,,377.0,train
2024-09-01,300200326_,шт,9,30,377.0,369.0,368.0,119.0,,371.3333333333333,343.0,147.93106502692393,3.0,6.0,0.0,0.0,8,8,,525.0,train
2024-10-01,300200326_,шт,10,31,525.0,377.0,369.0,259.0,,423.6666666666667,410.6666666666667,113.9239512423382,3.0,6.0,0.0,0.0,9,9,,285.0,train
2024-11-01,300200326_,шт,11,30,285.0,525.0,377.0,566.0,,395.6666666666667,415.0,107.30330842988947,3.0,6.0,0.0,0.0,10,10,,320.0,train
2024-12-01,300200326_,шт,12,31,320.0,285.0,525.0,368.0,,376.6666666666667,374.0,82.10724693959723,3.0,6.0,0.0,0.0,11,11,,384.0,train
2025-01-01,300200326_,шт,1,31,384.0,320.0,285.0,369.0,102.0,329.6666666666667,376.6666666666667,82.1332251081538,3.0,6.0,0.0,0.0,12,12,,328.0,train
2025-02-01,300200326_,шт,2,28,328.0,384.0,320.0,377.0,1.0,344.0,369.8333333333333,84.56811850021654,3.0,6.0,0.0,0.0,13,13,,423.0,train
2025-03-01,300200326_,шт,3,31,423.0,328.0,384.0,525.0,119.0,378.3333333333333,377.5,87.3859256402311,3.0,6.0,0.0,0.0,14,14,,261.0,train
2025-04-01,300200326_,шт,4,30,261.0,423.0,328.0,285.0,259.0,337.3333333333333,333.5,60.63249953613999,3.0,6.0,0.0,0.0,15,15,,305.0,train
2025-05-01,300200326_,шт,5,31,305.0,261.0,423.0,320.0,566.0,329.6666666666667,336.8333333333333,57.92207408809426,3.0,6.0,0.0,0.0,16,16,,262.0,train
2025-06-01,300200326_,шт,6,30,262.0,305.0,261.0,384.0,368.0,276.0,327.1666666666667,65.62138878953023,3.0,6.0,0.0,0.0,17,17,,248.0,train
2025-07-01,300200326_,шт,7,31,248.0,262.0,305.0,328.0,369.0,271.6666666666667,304.5,65.55226922082885,3.0,6.0,0.0,0.0,18,18,,307.0,train
2025-08-01,300200326_,шт,8,31,307.0,248.0,262.0,423.0,377.0,272.3333333333333,301.0,64.60030959678156,3.0,6.0,0.0,0.0,19,19,,309.0,train
2025-09-01,300200326_,шт,9,30,309.0,307.0,248.0,261.0,525.0,288.0,282.0,27.856776554368857,3.0,6.0,0.0,0.0,20,20,,301.0,train
2025-10-01,300200326_,шт,10,31,301.0,309.0,307.0,305.0,285.0,305.6666666666667,288.6666666666667,26.583202716503106,3.0,6.0,0.0,0.0,21,21,,401.0,train
2025-11-01,300200326_,шт,11,30,401.0,301.0,309.0,262.0,320.0,337.0,304.6666666666667,53.571136507140594,3.0,6.0,0.0,0.0,22,22,,201.0,train
2025-12-01,300200326_,шт,12,31,201.0,401.0,301.0,248.0,384.0,301.0,294.5,67.31344590793157,3.0,6.0,0.0,0.0,23,23,,358.0,train
2026-01-01,300200326_,шт,1,31,358.0,201.0,401.0,307.0,328.0,320.0,312.8333333333333,67.0952059887045,3.0,6.0,0.0,0.0,24,24,,533.0,validation
2026-02-01,300200326_,шт,2,28,533.0,358.0,201.0,309.0,423.0,364.0,350.5,111.74569342932196,3.0,6.0,0.0,0.0,25,25,,347.0,validation
2026-03-01,300200326_,шт,3,31,347.0,533.0,358.0,301.0,261.0,412.6666666666667,356.8333333333333,109.98621125698745,3.0,6.0,0.0,0.0,26,26,,198.0,validation
2026-04-01,300200326_,шт,4,30,198.0,347.0,533.0,401.0,305.0,359.3333333333333,339.6666666666667,127.1434884949547,3.0,6.0,0.0,0.0,27,27,,524.0,validation
2026-05-01,300200326_,шт,5,31,524.0,198.0,347.0,201.0,262.0,356.3333333333333,360.1666666666667,147.32469808781784,3.0,6.0,0.0,0.0,28,28,,246.0,validation
2026-06-01,300200326_,шт,6,30,246.0,524.0,198.0,358.0,248.0,322.6666666666667,367.6666666666667,138.4812863410312,3.0,6.0,0.0,0.0,29,29,,544.0,validation
2026-07-01,300200326_,шт,7,31,544.0,246.0,524.0,533.0,307.0,438.0,398.6666666666667,155.640183328942,3.0,6.0,0.0,0.0,30,30,,397.0,test
2026-08-01,300200326_,шт,8,31,397.0,544.0,246.0,347.0,309.0,395.6666666666667,376.0,141.4171135329809,3.0,6.0,0.0,0.0,31,31,,426.0,test
2024-04-01,300200327_,шт,4,30,64.0,39.0,4.0,,,35.666666666666664,35.666666666666664,30.138568866708543,3.0,3.0,0.0,0.0,3,3,,68.0,train
2024-05-01,300200327_,шт,5,31,68.0,64.0,39.0,,,57.0,43.75,29.44344862047696,3.0,4.0,0.0,0.0,4,4,,52.0,train
2024-06-01,300200327_,шт,6,30,52.0,68.0,64.0,,,61.333333333333336,45.4,25.76431640855235,3.0,5.0,0.0,0.0,5,5,,50.0,train
2024-07-01,300200327_,шт,7,31,50.0,52.0,68.0,4.0,,56.666666666666664,46.166666666666664,23.120697798004855,3.0,6.0,0.0,0.0,6,6,,31.0,train
2024-08-01,300200327_,шт,8,31,31.0,50.0,52.0,39.0,,44.333333333333336,50.666666666666664,14.165686240583852,3.0,6.0,0.0,0.0,7,7,,54.0,train
2024-09-01,300200327_,шт,9,30,54.0,31.0,50.0,64.0,,45.0,53.166666666666664,12.967909109284609,3.0,6.0,0.0,0.0,8,8,,131.0,train
2024-10-01,300200327_,шт,10,31,131.0,54.0,31.0,68.0,,72.0,64.33333333333333,34.737107920301405,3.0,6.0,0.0,0.0,9,9,,21.0,train
2024-11-01,300200327_,шт,11,30,21.0,131.0,54.0,52.0,,68.66666666666667,56.5,38.80592738229561,3.0,6.0,0.0,0.0,10,10,,21.0,train
2024-12-01,300200327_,шт,12,31,21.0,21.0,131.0,50.0,,57.666666666666664,51.333333333333336,41.49538126908423,3.0,6.0,0.0,0.0,11,11,,67.0,train
2025-01-01,300200327_,шт,1,31,67.0,21.0,21.0,31.0,4.0,36.333333333333336,54.166666666666664,41.96387335157071,3.0,6.0,0.0,0.0,12,12,,29.0,train
2025-02-01,300200327_,шт,2,28,29.0,67.0,21.0,54.0,39.0,39.0,53.833333333333336,42.19202136265418,3.0,6.0,0.0,0.0,13,13,,69.0,train
2025-03-01,300200327_,шт,3,31,69.0,29.0,67.0,131.0,64.0,55.0,56.333333333333336,42.64582824458527,3.0,6.0,0.0,0.0,14,14,,62.0,train
2025-04-01,300200327_,шт,4,30,62.0,69.0,29.0,21.0,68.0,53.333333333333336,44.833333333333336,23.48119815228061,3.0,6.0,0.0,0.0,15,15,,23.0,train
2025-05-01,300200327_,шт,5,31,23.0,62.0,69.0,21.0,52.0,51.333333333333336,45.166666666666664,23.08607083647337,3.0,6.0,0.0,0.0,16,16,,16.0,train
2025-06-01,300200327_,шт,6,30,16.0,23.0,62.0,67.0,50.0,33.666666666666664,44.333333333333336,24.19641846775399,3.0,6.0,0.0,0.0,17,17,,30.0,train
2025-07-01,300200327_,шт,7,31,30.0,16.0,23.0,29.0,31.0,23.0,38.166666666666664,21.867022354830716,3.0,6.0,0.0,0.0,18,18,,22.0,train
2025-08-01,300200327_,шт,8,31,22.0,30.0,16.0,69.0,54.0,22.666666666666668,37.0,22.62741699796951,3.0,6.0,0.0,0.0,19,19,,17.0,train
2025-09-01,300200327_,шт,9,30,17.0,22.0,30.0,62.0,131.0,23.0,28.333333333333332,17.235622027262796,3.0,6.0,0.0,0.0,20,20,,104.0,train
2025-10-01,300200327_,шт,10,31,104.0,17.0,22.0,23.0,21.0,47.666666666666664,35.333333333333336,34.009802508492555,3.0,6.0,0.0,0.0,21,21,,9.0,train
2025-11-01,300200327_,шт,11,30,9.0,104.0,17.0,16.0,21.0,43.333333333333336,33.0,35.473934092513616,3.0,6.0,0.0,0.0,22,22,,24.0,train
2025-12-01,300200327_,шт,12,31,24.0,9.0,104.0,30.0,67.0,45.666666666666664,34.333333333333336,34.85206832695395,3.0,6.0,0.0,0.0,23,23,,70.0,train
2026-01-01,300200327_,шт,1,31,70.0,24.0,9.0,22.0,29.0,34.333333333333336,41.0,37.576588456111864,3.0,6.0,0.0,0.0,24,24,,21.0,validation
2026-02-01,300200327_,шт,2,28,21.0,70.0,24.0,17.0,69.0,38.333333333333336,40.833333333333336,37.67979122376697,3.0,6.0,0.0,0.0,25,25,,40.0,validation
2026-03-01,300200327_,шт,3,31,40.0,21.0,70.0,104.0,62.0,43.666666666666664,44.666666666666664,35.898003658513744,3.0,6.0,0.0,0.0,26,26,,20.0,validation
2026-04-01,300200327_,шт,4,30,20.0,40.0,21.0,9.0,23.0,27.0,30.666666666666668,21.704070278790248,3.0,6.0,0.0,0.0,27,27,,29.0,validation
2026-05-01,300200327_,шт,5,31,29.0,20.0,40.0,24.0,16.0,29.666666666666668,34.0,19.089263998384002,3.0,6.0,0.0,0.0,28,28,,6.0,validation
2026-06-01,300200327_,шт,6,30,6.0,29.0,20.0,70.0,30.0,18.333333333333332,31.0,22.144976857066244,3.0,6.0,0.0,0.0,29,29,,16.0,validation
2026-07-01,300200327_,шт,7,31,16.0,6.0,29.0,21.0,22.0,17.0,22.0,11.575836902790204,3.0,6.0,0.0,0.0,30,30,,45.0,test
2026-08-01,300200327_,шт,8,31,45.0,16.0,6.0,40.0,17.0,22.333333333333332,26.0,14.845874847916491,3.0,6.0,0.0,0.0,31,31,,38.0,test
2024-04-01,300200328_,шт,4,30,97.0,4.0,79.0,,,60.0,60.0,49.3254498205541,3.0,3.0,0.0,0.0,3,3,,249.0,train
2024-05-01,300200328_,шт,5,31,249.0,97.0,4.0,,,116.66666666666667,107.25,102.72414516558412,3.0,4.0,0.0,0.0,4,4,,257.0,train
2024-06-01,300200328_,шт,6,30,257.0,249.0,97.0,,,201.0,137.2,111.35169509262084,3.0,5.0,0.0,0.0,5,5,,239.0,train
2024-07-01,300200328_,шт,7,31,239.0,257.0,249.0,79.0,,248.33333333333334,154.16666666666666,107.9192599431013,3.0,6.0,0.0,0.0,6,6,,317.0,train
2024-08-01,300200328_,шт,8,31,317.0,239.0,257.0,4.0,,271.0,193.83333333333334,118.03121056172672,3.0,6.0,0.0,0.0,7,7,,341.0,train
2024-09-01,300200328_,шт,9,30,341.0,317.0,239.0,97.0,,299.0,250.0,85.26429498916885,3.0,6.0,0.0,0.0,8,8,,419.0,train
2024-10-01,300200328_,шт,10,31,419.0,341.0,317.0,249.0,,359.0,303.6666666666667,69.60076627930664,3.0,6.0,0.0,0.0,9,9,,335.0,train
2024-11-01,300200328_,шт,11,30,335.0,419.0,341.0,257.0,,365.0,318.0,64.77962642683269,3.0,6.0,0.0,0.0,10,10,,201.0,train
2024-12-01,300200328_,шт,12,31,201.0,335.0,419.0,239.0,,318.3333333333333,308.6666666666667,78.0094011428537,3.0,6.0,0.0,0.0,11,11,,151.0,train
2025-01-01,300200328_,шт,1,31,151.0,201.0,335.0,317.0,79.0,229.0,294.0,99.13828725573183,3.0,6.0,0.0,0.0,12,12,,252.0,train
2025-02-01,300200328_,шт,2,28,252.0,151.0,201.0,341.0,4.0,201.33333333333334,283.1666666666667,99.67229638503703,3.0,6.0,0.0,0.0,13,13,,259.0,train
2025-03-01,300200328_,шт,3,31,259.0,252.0,151.0,419.0,97.0,220.66666666666666,269.5,95.69900730937599,3.0,6.0,0.0,0.0,14,14,,223.0,train
2025-04-01,300200328_,шт,4,30,223.0,259.0,252.0,335.0,249.0,244.66666666666666,236.83333333333334,61.969078310611216,3.0,6.0,0.0,0.0,15,15,,287.0,train
2025-05-01,300200328_,шт,5,31,287.0,223.0,259.0,201.0,257.0,256.3333333333333,228.83333333333334,48.36699976912631,3.0,6.0,0.0,0.0,16,16,,142.0,train
2025-06-01,300200328_,шт,6,30,142.0,287.0,223.0,151.0,239.0,217.33333333333334,219.0,59.803009957693575,3.0,6.0,0.0,0.0,17,17,,319.0,train
2025-07-01,300200328_,шт,7,31,319.0,142.0,287.0,252.0,317.0,249.33333333333334,247.0,60.916336068414346,3.0,6.0,0.0,0.0,18,18,,209.0,train
2025-08-01,300200328_,шт,8,31,209.0,319.0,142.0,259.0,341.0,223.33333333333334,239.83333333333334,62.7133691222746,3.0,6.0,0.0,0.0,19,19,,242.0,train
2025-09-01,300200328_,шт,9,30,242.0,209.0,319.0,223.0,419.0,256.6666666666667,237.0,62.054814478813796,3.0,6.0,0.0,0.0,20,20,,151.0,train
2025-10-01,300200328_,шт,10,31,151.0,242.0,209.0,287.0,335.0,200.66666666666666,225.0,71.54019849007967,3.0,6.0,0.0,0.0,21,21,,170.0,train
2025-11-01,300200328_,шт,11,30,170.0,151.0,242.0,142.0,201.0,187.66666666666666,205.5,67.06638502260276,3.0,6.0,0.0,0.0,22,22,,201.0,train
2025-12-01,300200328_,шт,12,31,201.0,170.0,151.0,319.0,151.0,174.0,215.33333333333334,59.8286441988005,3.0,6.0,0.0,0.0,23,23,,335.0,train
2026-01-01,300200328_,шт,1,31,335.0,201.0,170.0,209.0,252.0,235.33333333333334,218.0,65.46449419341754,3.0,6.0,0.0,0.0,24,24,,303.0,validation
2026-02-01,300200328_,шт,2,28,303.0,335.0,201.0,242.0,259.0,279.6666666666667,233.66666666666666,73.61974372861309,3.0,6.0,0.0,0.0,25,25,,167.0,validation
2026-03-01,300200328_,шт,3,31,167.0,303.0,335.0,151.0,223.0,268.3333333333333,221.16666666666666,78.14964278016032,3.0,6.0,0.0,0.0,26,26,,149.0,validation
2026-04-01,300200328_,шт,4,30,149.0,167.0,303.0,170.0,287.0,206.33333333333334,220.83333333333334,78.51220711880838,3.0,6.0,0.0,0.0,27,27,,282.0,validation
2026-05-01,300200328_,шт,5,31,282.0,149.0,167.0,201.0,142.0,199.33333333333334,239.5,77.31429363319566,3.0,6.0,0.0,0.0,28,28,,219.0,validation
2026-06-01,300200328_,шт,6,30,219.0,282.0,149.0,335.0,319.0,216.66666666666666,242.5,75.85710250200702,3.0,6.0,0.0,0.0,29,29,,398.0,validation
2026-07-01,300200328_,шт,7,31,398.0,219.0,282.0,303.0,209.0,299.6666666666667,253.0,93.52432838572004,3.0,6.0,0.0,0.0,30,30,,242.0,test
2026-08-01,300200328_,шт,8,31,242.0,398.0,219.0,167.0,242.0,286.3333333333333,242.83333333333334,90.2605487833232,3.0,6.0,0.0,0.0,31,31,,255.0,test
2024-05-01,300200330_,шт,5,31,3.0,1.0,,,,2.0,1.6666666666666667,1.1547005383792517,2.0,3.0,0.25,0.0,3,4,,5.0,train
2024-06-01,300200330_,шт,6,30,5.0,3.0,1.0,,,3.0,2.5,1.9148542155126762,3.0,4.0,0.19999999999999996,0.0,4,5,,4.0,train
2024-07-01,300200330_,шт,7,31,4.0,5.0,3.0,1.0,,4.0,2.8,1.7888543819998317,3.0,5.0,0.16666666666666663,0.0,5,6,,53.0,train
2024-08-01,300200330_,шт,8,31,53.0,4.0,5.0,,,20.666666666666668,13.2,22.297981971469973,3.0,5.0,0.16666666666666663,0.0,6,7,,4.0,train
2024-09-01,300200330_,шт,9,30,4.0,53.0,4.0,1.0,,20.333333333333332,11.666666666666666,20.29449843348356,3.0,6.0,0.0,0.0,7,8,,2.0,train
2024-10-01,300200330_,шт,10,31,2.0,4.0,53.0,3.0,,19.666666666666668,11.833333333333334,20.193233190023502,3.0,6.0,0.0,0.0,8,9,,4.0,train
2024-11-01,300200330_,шт,11,30,4.0,2.0,4.0,5.0,,3.3333333333333335,12.0,20.109699152399074,3.0,6.0,0.0,0.0,9,10,,1.0,train
2025-01-01,300200330_,шт,1,31,,1.0,4.0,53.0,1.0,2.5,12.8,22.509997778764884,2.0,5.0,0.16666666666666663,0.0,10,12,,2.0,train
2025-02-01,300200330_,шт,2,28,2.0,,1.0,4.0,,1.5,2.6,1.3416407864998736,2.0,5.0,0.16666666666666663,0.0,11,13,,3.0,train
2025-03-01,300200330_,шт,3,31,3.0,2.0,,2.0,1.0,2.5,2.4,1.1401754250991376,2.0,5.0,0.16666666666666663,0.0,12,14,,8.0,train
2025-04-01,300200330_,шт,4,30,8.0,3.0,2.0,4.0,3.0,4.333333333333333,3.6,2.7018512172212596,3.0,5.0,0.16666666666666663,0.0,13,15,,1.0,train
2025-05-01,300200330_,шт,5,31,1.0,8.0,3.0,1.0,5.0,4.0,3.0,2.9154759474226504,3.0,5.0,0.16666666666666663,0.0,14,16,,2.0,train
2025-07-01,300200330_,шт,7,31,,2.0,1.0,2.0,53.0,1.5,3.2,2.7748873851023217,2.0,5.0,0.16666666666666663,0.0,15,18,,24.0,train
2025-08-01,300200330_,шт,8,31,24.0,,2.0,3.0,4.0,13.0,7.6,9.555103348473004,2.0,5.0,0.16666666666666663,0.0,16,19,,1.0,train
2025-11-01,300200330_,шт,11,30,,,1.0,2.0,1.0,1.0,9.0,13.000000000000002,1.0,3.0,0.5,0.0,17,22,,3.0,train
2025-12-01,300200330_,шт,12,31,3.0,,,,,3.0,9.333333333333334,12.74100990241093,1.0,3.0,0.5,0.0,18,23,,2.0,train
2026-01-01,300200330_,шт,1,31,2.0,3.0,,24.0,2.0,2.5,7.5,11.030261405182864,2.0,4.0,0.33333333333333337,0.0,19,24,,1.0,validation
2026-03-01,300200330_,шт,3,31,,1.0,2.0,,8.0,1.5,2.0,0.9999999999999716,2.0,3.0,0.5,0.0,20,26,,2.0,validation
2026-04-01,300200330_,шт,4,30,2.0,,1.0,,1.0,1.5,2.0,0.8164965809277028,2.0,4.0,0.33333333333333337,0.0,21,27,,2.0,validation
2026-05-01,300200330_,шт,5,31,2.0,2.0,,3.0,2.0,2.0,2.0,0.7071067811865275,2.0,5.0,0.16666666666666663,0.0,22,28,,3.0,validation
2026-06-01,300200330_,шт,6,30,3.0,2.0,2.0,2.0,,2.3333333333333335,2.0,0.7071067811865275,3.0,5.0,0.16666666666666663,0.0,23,29,,1.0,validation
2026-08-01,300200330_,шт,8,31,,1.0,3.0,,1.0,2.0,2.0,0.8164965809277027,2.0,4.0,0.33333333333333337,0.0,24,31,,2.0,test
2024-04-01,300200331_,шт,4,30,1244.0,216.0,698.0,,,719.3333333333334,719.3333333333334,514.3319291404466,3.0,3.0,0.0,0.0,3,3,,1291.0,train
2024-05-01,300200331_,шт,5,31,1291.0,1244.0,216.0,,,917.0,862.25,507.9949966945213,3.0,4.0,0.0,0.0,4,4,,2517.0,train
2024-06-01,300200331_,шт,6,30,2517.0,1291.0,1244.0,,,1684.0,1193.2,860.9202634390713,3.0,5.0,0.0,0.0,5,5,,2065.0,train
2024-07-01,300200331_,шт,7,31,2065.0,2517.0,1291.0,698.0,,1957.6666666666667,1338.5,848.3038960184022,3.0,6.0,0.0,0.0,6,6,,2287.0,train
2024-08-01,300200331_,шт,8,31,2287.0,2065.0,2517.0,216.0,,2289.6666666666665,1603.3333333333333,856.3514854699948,3.0,6.0,0.0,0.0,7,7,,2678.0,train
2024-09-01,300200331_,шт,9,30,2678.0,2287.0,2065.0,1244.0,,2343.3333333333335,2013.6666666666667,614.274097343089,3.0,6.0,0.0,0.0,8,8,,2751.0,train
2024-10-01,300200331_,шт,10,31,2751.0,2678.0,2287.0,1291.0,,2572.0,2264.8333333333335,540.2645339707825,3.0,6.0,0.0,0.0,9,9,,2211.0,train
2024-11-01,300200331_,шт,11,30,2211.0,2751.0,2678.0,2517.0,,2546.6666666666665,2418.1666666666665,273.0966251469743,3.0,6.0,0.0,0.0,10,10,,2400.0,train
2024-12-01,300200331_,шт,12,31,2400.0,2211.0,2751.0,2065.0,,2454.0,2398.6666666666665,268.77103018492704,3.0,6.0,0.0,0.0,11,11,,1365.0,train
2025-01-01,300200331_,шт,1,31,1365.0,2400.0,2211.0,2287.0,698.0,1992.0,2282.0,497.32403923397874,3.0,6.0,0.0,0.0,12,12,,1575.0,train
2025-02-01,300200331_,шт,2,28,1575.0,1365.0,2400.0,2678.0,216.0,1780.0,2163.3333333333335,574.8024588209993,3.0,6.0,0.0,0.0,13,13,,1564.0,train
2025-03-01,300200331_,шт,3,31,1564.0,1575.0,1365.0,2751.0,1244.0,1501.3333333333333,1977.6666666666667,554.8829305958745,3.0,6.0,0.0,0.0,14,14,,1184.0,train
2025-04-01,300200331_,шт,4,30,1184.0,1564.0,1575.0,2211.0,1291.0,1441.0,1716.5,482.0973967986128,3.0,6.0,0.0,0.0,15,15,,1323.0,train
2025-05-01,300200331_,шт,5,31,1323.0,1184.0,1564.0,2400.0,2517.0,1357.0,1568.5,433.81505275866004,3.0,6.0,0.0,0.0,16,16,,1892.0,train
2025-06-01,300200331_,шт,6,30,1892.0,1323.0,1184.0,1365.0,2065.0,1466.3333333333333,1483.8333333333333,249.49021356892052,3.0,6.0,0.0,0.0,17,17,,1507.0,train
2025-07-01,300200331_,шт,7,31,1507.0,1892.0,1323.0,1575.0,2287.0,1574.0,1507.5,242.60317392812263,3.0,6.0,0.0,0.0,18,18,,1038.0,train
2025-08-01,300200331_,шт,8,31,1038.0,1507.0,1892.0,1564.0,2678.0,1479.0,1418.0,304.0046052282742,3.0,6.0,0.0,0.0,19,19,,1761.0,train
2025-09-01,300200331_,шт,9,30,1761.0,1038.0,1507.0,1184.0,2751.0,1435.3333333333333,1450.8333333333333,332.2525645750015,3.0,6.0,0.0,0.0,20,20,,1491.0,train
2025-10-01,300200331_,шт,10,31,1491.0,1761.0,1038.0,1323.0,2211.0,1430.0,1502.0,305.50417345757967,3.0,6.0,0.0,0.0,21,21,,897.0,train
